wo,umi_count,library_id,condition,replicate,sample
WOWOWOWW,53675,2,Pos,3,Library-2-Pos-3
WOWOWWOO,503492,2,Pos,3,Library-2-Pos-3
WOWOWWOW,310772,2,Pos,3,Library-2-Pos-3
WOWOWWWO,78557,2,Pos,3,Library-2-Pos-3
WOWOWWWW,167562,2,Pos,3,Library-2-Pos-3
WOWWOOOO,199075,2,Pos,3,Library-2-Pos-3
WOWWOOOW,593416,2,Pos,3,Library-2-Pos-3
WOWWOOWO,252915,2,Pos,3,Library-2-Pos-3
WOWWOOWW,97205,2,Pos,3,Library-2-Pos-3
WOWWOWOO,434711,2,Pos,3,Library-2-Pos-3
WOWWOWOW,435898,2,Pos,3,Library-2-Pos-3
WOWWOWWO,56249,2,Pos,3,Library-2-Pos-3
WOWWOWWW,111090,2,Pos,3,Library-2-Pos-3
WOWWWOOO,264087,2,Pos,3,Library-2-Pos-3
WOWWWOOW,283674,2,Pos,3,Library-2-Pos-3
WOWWWOWO,149220,2,Pos,3,Library-2-Pos-3
WOWWWOWW,150210,2,Pos,3,Library-2-Pos-3
WOWWWWOO,749747,2,Pos,3,Library-2-Pos-3
WOWWWWOW,519448,2,Pos,3,Library-2-Pos-3
WOWWWWWO,133200,2,Pos,3,Library-2-Pos-3
WOWWWWWW,256581,2,Pos,3,Library-2-Pos-3
WWOOOOOO,270716,2,Pos,3,Library-2-Pos-3
WWOOOOOW,42283,2,Pos,3,Library-2-Pos-3
WWOOOOWO,27728,2,Pos,3,Library-2-Pos-3
WWOOOOWW,13540,2,Pos,3,Library-2-Pos-3
WWOOOWOO,30474,2,Pos,3,Library-2-Pos-3
WWOOOWOW,260733,2,Pos,3,Library-2-Pos-3
WWOOOWWO,23081,2,Pos,3,Library-2-Pos-3
WWOOOWWW,10853,2,Pos,3,Library-2-Pos-3
WWOOWOOO,45509,2,Pos,3,Library-2-Pos-3
WWOOWOOW,118562,2,Pos,3,Library-2-Pos-3
WWOOWOWO,86244,2,Pos,3,Library-2-Pos-3
WWOOWOWW,18962,2,Pos,3,Library-2-Pos-3
WWOOWWOO,151961,2,Pos,3,Library-2-Pos-3
WWOOWWOW,301706,2,Pos,3,Library-2-Pos-3
WWOOWWWO,50391,2,Pos,3,Library-2-Pos-3
WWOOWWWW,111261,2,Pos,3,Library-2-Pos-3
WWOWOOOO,75204,2,Pos,3,Library-2-Pos-3
WWOWOOOW,229280,2,Pos,3,Library-2-Pos-3
WWOWOOWO,96403,2,Pos,3,Library-2-Pos-3
WWOWOOWW,22319,2,Pos,3,Library-2-Pos-3
WWOWOWOO,122356,2,Pos,3,Library-2-Pos-3
WWOWOWOW,281982,2,Pos,3,Library-2-Pos-3
WWOWOWWO,5524,2,Pos,3,Library-2-Pos-3
WWOWOWWW,47076,2,Pos,3,Library-2-Pos-3
WWOWWOOO,144138,2,Pos,3,Library-2-Pos-3
WWOWWOOW,100654,2,Pos,3,Library-2-Pos-3
WWOWWOWO,74479,2,Pos,3,Library-2-Pos-3
WWOWWOWW,50961,2,Pos,3,Library-2-Pos-3
WWOWWWOO,159376,2,Pos,3,Library-2-Pos-3
WWOWWWOW,208595,2,Pos,3,Library-2-Pos-3
WWOWWWWO,63694,2,Pos,3,Library-2-Pos-3
WWOWWWWW,185929,2,Pos,3,Library-2-Pos-3
WWWOOOOO,1237125,2,Pos,3,Library-2-Pos-3
WWWOOOOW,68942,2,Pos,3,Library-2-Pos-3
WWWOOOWO,43101,2,Pos,3,Library-2-Pos-3
WWWOOOWW,19538,2,Pos,3,Library-2-Pos-3
WWWOOWOO,41750,2,Pos,3,Library-2-Pos-3
WWWOOWOW,275662,2,Pos,3,Library-2-Pos-3
WWWOOWWO,2842,2,Pos,3,Library-2-Pos-3
WWWOOWWW,25362,2,Pos,3,Library-2-Pos-3
WWWOWOOO,84494,2,Pos,3,Library-2-Pos-3
WWWOWOOW,349146,2,Pos,3,Library-2-Pos-3
WWWOWOWO,46515,2,Pos,3,Library-2-Pos-3
WWWOWOWW,60105,2,Pos,3,Library-2-Pos-3
WWWOWWOO,410834,2,Pos,3,Library-2-Pos-3
WWWOWWOW,424612,2,Pos,3,Library-2-Pos-3
WWWOWWWO,30414,2,Pos,3,Library-2-Pos-3
WWWOWWWW,155144,2,Pos,3,Library-2-Pos-3
WWWWOOOO,96704,2,Pos,3,Library-2-Pos-3
WWWWOOOW,284162,2,Pos,3,Library-2-Pos-3
WWWWOOWO,111336,2,Pos,3,Library-2-Pos-3
WWWWOOWW,40224,2,Pos,3,Library-2-Pos-3
WWWWOWOO,689320,2,Pos,3,Library-2-Pos-3
WWWWOWOW,271956,2,Pos,3,Library-2-Pos-3
WWWWOWWO,5108,2,Pos,3,Library-2-Pos-3
WWWWOWWW,128742,2,Pos,3,Library-2-Pos-3
WWWWWOOO,243763,2,Pos,3,Library-2-Pos-3
WWWWWOOW,496009,2,Pos,3,Library-2-Pos-3
WWWWWOWO,56406,2,Pos,3,Library-2-Pos-3
WWWWWOWW,117243,2,Pos,3,Library-2-Pos-3
WWWWWWOO,452742,2,Pos,3,Library-2-Pos-3
WWWWWWOW,466265,2,Pos,3,Library-2-Pos-3
WWWWWWWO,188229,2,Pos,3,Library-2-Pos-3
WWWWWWWW,2703840,2,Pos,3,Library-2-Pos-3
OOOOOOOO,5,2,Pre,2,Library-2-Pre-2
OOOOOOOW,6,2,Pre,2,Library-2-Pre-2
OOOOOOWO,14,2,Pre,2,Library-2-Pre-2
OOOOOOWW,12,2,Pre,2,Library-2-Pre-2
OOOOOWOW,7,2,Pre,2,Library-2-Pre-2
OOOOOWWO,8,2,Pre,2,Library-2-Pre-2
OOOOOWWW,16,2,Pre,2,Library-2-Pre-2
OOOOWOOW,21,2,Pre,2,Library-2-Pre-2
OOOOWOWO,11,2,Pre,2,Library-2-Pre-2
OOOOWOWW,10,2,Pre,2,Library-2-Pre-2
OOOOWWOO,27,2,Pre,2,Library-2-Pre-2
OOOOWWOW,12,2,Pre,2,Library-2-Pre-2
OOOOWWWO,12,2,Pre,2,Library-2-Pre-2
OOOOWWWW,3,2,Pre,2,Library-2-Pre-2
OOOWOOOO,2,2,Pre,2,Library-2-Pre-2
OOOWOOOW,8,2,Pre,2,Library-2-Pre-2
OOOWOOWO,14,2,Pre,2,Library-2-Pre-2
OOOWOOWW,6,2,Pre,2,Library-2-Pre-2
OOOWOWOO,7,2,Pre,2,Library-2-Pre-2
OOOWOWOW,17,2,Pre,2,Library-2-Pre-2
OOOWOWWO,10,2,Pre,2,Library-2-Pre-2
OOOWOWWW,10,2,Pre,2,Library-2-Pre-2
OOOWWOOO,10,2,Pre,2,Library-2-Pre-2
OOOWWOOW,11,2,Pre,2,Library-2-Pre-2
OOOWWOWO,9,2,Pre,2,Library-2-Pre-2
OOOWWOWW,8,2,Pre,2,Library-2-Pre-2
OOOWWWOO,12,2,Pre,2,Library-2-Pre-2
OOOWWWOW,11,2,Pre,2,Library-2-Pre-2
OOOWWWWO,8,2,Pre,2,Library-2-Pre-2
OOOWWWWW,7,2,Pre,2,Library-2-Pre-2
OOWOOOOO,8,2,Pre,2,Library-2-Pre-2
OOWOOOOW,8,2,Pre,2,Library-2-Pre-2
OOWOOOWO,2,2,Pre,2,Library-2-Pre-2
OOWOOOWW,23,2,Pre,2,Library-2-Pre-2
OOWOOWOO,1,2,Pre,2,Library-2-Pre-2
OOWOOWOW,15,2,Pre,2,Library-2-Pre-2
OOWOOWWO,10,2,Pre,2,Library-2-Pre-2
OOWOOWWW,5,2,Pre,2,Library-2-Pre-2
OOWOWOOO,1,2,Pre,2,Library-2-Pre-2
OOWOWOOW,6,2,Pre,2,Library-2-Pre-2
OOWOWOWO,10,2,Pre,2,Library-2-Pre-2
OOWOWOWW,17,2,Pre,2,Library-2-Pre-2
OOWOWWOO,16,2,Pre,2,Library-2-Pre-2
OOWOWWOW,9,2,Pre,2,Library-2-Pre-2
OOWOWWWO,11,2,Pre,2,Library-2-Pre-2
OOWOWWWW,20,2,Pre,2,Library-2-Pre-2
OOWWOOOO,3,2,Pre,2,Library-2-Pre-2
OOWWOOOW,4,2,Pre,2,Library-2-Pre-2
OOWWOOWO,14,2,Pre,2,Library-2-Pre-2
OOWWOOWW,10,2,Pre,2,Library-2-Pre-2
OOWWOWOO,13,2,Pre,2,Library-2-Pre-2
OOWWOWOW,9,2,Pre,2,Library-2-Pre-2
OOWWOWWO,6,2,Pre,2,Library-2-Pre-2
OOWWOWWW,7,2,Pre,2,Library-2-Pre-2
OOWWWOOO,4,2,Pre,2,Library-2-Pre-2
OOWWWOOW,11,2,Pre,2,Library-2-Pre-2
OOWWWOWO,5,2,Pre,2,Library-2-Pre-2
OOWWWOWW,7,2,Pre,2,Library-2-Pre-2
OOWWWWOO,13,2,Pre,2,Library-2-Pre-2
OOWWWWOW,13,2,Pre,2,Library-2-Pre-2
OOWWWWWO,12,2,Pre,2,Library-2-Pre-2
OOWWWWWW,12,2,Pre,2,Library-2-Pre-2
OWOOOOOO,6,2,Pre,2,Library-2-Pre-2
OWOOOOOW,1,2,Pre,2,Library-2-Pre-2
OWOOOOWO,11,2,Pre,2,Library-2-Pre-2
OWOOOOWW,9,2,Pre,2,Library-2-Pre-2
OWOOOWOO,7,2,Pre,2,Library-2-Pre-2
OWOOOWOW,6,2,Pre,2,Library-2-Pre-2
OWOOOWWO,17,2,Pre,2,Library-2-Pre-2
OWOOOWWW,11,2,Pre,2,Library-2-Pre-2
OWOOWOOO,3,2,Pre,2,Library-2-Pre-2
OWOOWOOW,4,2,Pre,2,Library-2-Pre-2
OWOOWOWO,10,2,Pre,2,Library-2-Pre-2
OWOOWOWW,16,2,Pre,2,Library-2-Pre-2
OWOOWWOO,10,2,Pre,2,Library-2-Pre-2
OWOOWWOW,5,2,Pre,2,Library-2-Pre-2
OWOOWWWO,12,2,Pre,2,Library-2-Pre-2
OWOOWWWW,8,2,Pre,2,Library-2-Pre-2
OWOWOOOO,2,2,Pre,2,Library-2-Pre-2
OWOWOOOW,2,2,Pre,2,Library-2-Pre-2
OWOWOOWO,12,2,Pre,2,Library-2-Pre-2
OWOWOOWW,8,2,Pre,2,Library-2-Pre-2
OWOWOWOO,7,2,Pre,2,Library-2-Pre-2
OWOWOWOW,7,2,Pre,2,Library-2-Pre-2
OWOWOWWO,10,2,Pre,2,Library-2-Pre-2
OWOWOWWW,10,2,Pre,2,Library-2-Pre-2
OWOWWOOO,6,2,Pre,2,Library-2-Pre-2
OWOWWOOW,7,2,Pre,2,Library-2-Pre-2
OWOWWOWO,6,2,Pre,2,Library-2-Pre-2
OWOWWOWW,8,2,Pre,2,Library-2-Pre-2
OWOWWWOO,9,2,Pre,2,Library-2-Pre-2
OWOWWWOW,7,2,Pre,2,Library-2-Pre-2
OWOWWWWO,5,2,Pre,2,Library-2-Pre-2
OWOWWWWW,8,2,Pre,2,Library-2-Pre-2
OWWOOOOO,7,2,Pre,2,Library-2-Pre-2
OWWOOOOW,3,2,Pre,2,Library-2-Pre-2
OWWOOOWO,12,2,Pre,2,Library-2-Pre-2
OWWOOOWW,9,2,Pre,2,Library-2-Pre-2
OWWOOWOO,1,2,Pre,2,Library-2-Pre-2
OWWOOWOW,6,2,Pre,2,Library-2-Pre-2
OWWOOWWO,8,2,Pre,2,Library-2-Pre-2
OWWOOWWW,11,2,Pre,2,Library-2-Pre-2
OWWOWOOW,6,2,Pre,2,Library-2-Pre-2
OWWOWOWO,9,2,Pre,2,Library-2-Pre-2
OWWOWOWW,13,2,Pre,2,Library-2-Pre-2
OWWOWWOO,18,2,Pre,2,Library-2-Pre-2
OWWOWWOW,1,2,Pre,2,Library-2-Pre-2
OWWOWWWO,20,2,Pre,2,Library-2-Pre-2
OWWOWWWW,12,2,Pre,2,Library-2-Pre-2
OWWWOOOW,10,2,Pre,2,Library-2-Pre-2
OWWWOOWO,10,2,Pre,2,Library-2-Pre-2
OWWWOOWW,6,2,Pre,2,Library-2-Pre-2
OWWWOWOO,13,2,Pre,2,Library-2-Pre-2
OWWWOWOW,7,2,Pre,2,Library-2-Pre-2
OWWWOWWO,5,2,Pre,2,Library-2-Pre-2
OWWWOWWW,4,2,Pre,2,Library-2-Pre-2
OWWWWOOO,2,2,Pre,2,Library-2-Pre-2
OWWWWOOW,8,2,Pre,2,Library-2-Pre-2
OWWWWOWO,10,2,Pre,2,Library-2-Pre-2
OWWWWOWW,12,2,Pre,2,Library-2-Pre-2
OWWWWWOO,6,2,Pre,2,Library-2-Pre-2
OWWWWWOW,14,2,Pre,2,Library-2-Pre-2
OWWWWWWO,13,2,Pre,2,Library-2-Pre-2
OWWWWWWW,4,2,Pre,2,Library-2-Pre-2
WOOOOOOO,5,2,Pre,2,Library-2-Pre-2
WOOOOOOW,2,2,Pre,2,Library-2-Pre-2
WOOOOOWO,20,2,Pre,2,Library-2-Pre-2
WOOOOOWW,11,2,Pre,2,Library-2-Pre-2
WOOOOWOO,5,2,Pre,2,Library-2-Pre-2
WOOOOWOW,11,2,Pre,2,Library-2-Pre-2
WOOOOWWO,8,2,Pre,2,Library-2-Pre-2
WOOOOWWW,8,2,Pre,2,Library-2-Pre-2
WOOOWOOW,10,2,Pre,2,Library-2-Pre-2
WOOOWOWO,13,2,Pre,2,Library-2-Pre-2
WOOOWOWW,9,2,Pre,2,Library-2-Pre-2
WOOOWWOO,14,2,Pre,2,Library-2-Pre-2
WOOOWWOW,9,2,Pre,2,Library-2-Pre-2
WOOOWWWO,15,2,Pre,2,Library-2-Pre-2
WOOOWWWW,8,2,Pre,2,Library-2-Pre-2
WOOWOOOO,4,2,Pre,2,Library-2-Pre-2
WOOWOOOW,5,2,Pre,2,Library-2-Pre-2
WOOWOOWO,13,2,Pre,2,Library-2-Pre-2
WOOWOOWW,20,2,Pre,2,Library-2-Pre-2
WOOWOWOO,10,2,Pre,2,Library-2-Pre-2
WOOWOWOW,16,2,Pre,2,Library-2-Pre-2
WOOWOWWO,17,2,Pre,2,Library-2-Pre-2
WOOWOWWW,13,2,Pre,2,Library-2-Pre-2
WOOWWOOO,12,2,Pre,2,Library-2-Pre-2
WOOWWOOW,10,2,Pre,2,Library-2-Pre-2
WOOWWOWO,4,2,Pre,2,Library-2-Pre-2
WOOWWOWW,8,2,Pre,2,Library-2-Pre-2
WOOWWWOO,15,2,Pre,2,Library-2-Pre-2
WOOWWWOW,17,2,Pre,2,Library-2-Pre-2
WOOWWWWO,8,2,Pre,2,Library-2-Pre-2
WOOWWWWW,6,2,Pre,2,Library-2-Pre-2
WOWOOOOO,2,2,Pre,2,Library-2-Pre-2
WOWOOOOW,3,2,Pre,2,Library-2-Pre-2
WOWOOOWO,8,2,Pre,2,Library-2-Pre-2
WOWOOOWW,9,2,Pre,2,Library-2-Pre-2
WOWOOWOW,6,2,Pre,2,Library-2-Pre-2
WOWOOWWO,8,2,Pre,2,Library-2-Pre-2
WOWOOWWW,5,2,Pre,2,Library-2-Pre-2
WOWOWOOO,1,2,Pre,2,Library-2-Pre-2
WOWOWOOW,7,2,Pre,2,Library-2-Pre-2
WOWOWOWO,16,2,Pre,2,Library-2-Pre-2
WOWOWOWW,11,2,Pre,2,Library-2-Pre-2
WOWOWWOO,13,2,Pre,2,Library-2-Pre-2
WOWOWWOW,11,2,Pre,2,Library-2-Pre-2
WOWOWWWO,18,2,Pre,2,Library-2-Pre-2
WOWOWWWW,11,2,Pre,2,Library-2-Pre-2
WOWWOOOO,2,2,Pre,2,Library-2-Pre-2
WOWWOOOW,6,2,Pre,2,Library-2-Pre-2
WOWWOOWO,13,2,Pre,2,Library-2-Pre-2
WOWWOOWW,9,2,Pre,2,Library-2-Pre-2
WOWWOWOO,8,2,Pre,2,Library-2-Pre-2
WOWWOWOW,3,2,Pre,2,Library-2-Pre-2
WOWWOWWO,5,2,Pre,2,Library-2-Pre-2
WOWWOWWW,14,2,Pre,2,Library-2-Pre-2
WOWWWOOO,1,2,Pre,2,Library-2-Pre-2
WOWWWOOW,2,2,Pre,2,Library-2-Pre-2
WOWWWOWO,6,2,Pre,2,Library-2-Pre-2
WOWWWOWW,11,2,Pre,2,Library-2-Pre-2
WOWWWWOO,16,2,Pre,2,Library-2-Pre-2
WOWWWWOW,9,2,Pre,2,Library-2-Pre-2
WOWWWWWO,9,2,Pre,2,Library-2-Pre-2
WOWWWWWW,5,2,Pre,2,Library-2-Pre-2
WWOOOOOO,4,2,Pre,2,Library-2-Pre-2
WWOOOOOW,1,2,Pre,2,Library-2-Pre-2
WWOOOOWO,8,2,Pre,2,Library-2-Pre-2
WWOOOOWW,12,2,Pre,2,Library-2-Pre-2
WWOOOWOO,1,2,Pre,2,Library-2-Pre-2
WWOOOWOW,11,2,Pre,2,Library-2-Pre-2
WWOOOWWW,9,2,Pre,2,Library-2-Pre-2
WWOOWOOW,2,2,Pre,2,Library-2-Pre-2
WWOOWOWO,10,2,Pre,2,Library-2-Pre-2
WWOOWOWW,10,2,Pre,2,Library-2-Pre-2
WWOOWWOO,14,2,Pre,2,Library-2-Pre-2
WWOOWWOW,12,2,Pre,2,Library-2-Pre-2
WWOOWWWO,8,2,Pre,2,Library-2-Pre-2
WWOOWWWW,11,2,Pre,2,Library-2-Pre-2
WWOWOOOO,6,2,Pre,2,Library-2-Pre-2
WWOWOOOW,2,2,Pre,2,Library-2-Pre-2
WWOWOOWO,13,2,Pre,2,Library-2-Pre-2
WWOWOOWW,8,2,Pre,2,Library-2-Pre-2
WWOWOWOO,10,2,Pre,2,Library-2-Pre-2
WWOWOWOW,8,2,Pre,2,Library-2-Pre-2
WWOWOWWO,1,2,Pre,2,Library-2-Pre-2
WWOWOWWW,11,2,Pre,2,Library-2-Pre-2
WWOWWOOO,5,2,Pre,2,Library-2-Pre-2
WWOWWOOW,6,2,Pre,2,Library-2-Pre-2
WWOWWOWO,11,2,Pre,2,Library-2-Pre-2
WWOWWOWW,8,2,Pre,2,Library-2-Pre-2
WWOWWWOO,8,2,Pre,2,Library-2-Pre-2
WWOWWWOW,12,2,Pre,2,Library-2-Pre-2
WWOWWWWO,14,2,Pre,2,Library-2-Pre-2
WWOWWWWW,5,2,Pre,2,Library-2-Pre-2
WWWOOOOO,7,2,Pre,2,Library-2-Pre-2
WWWOOOOW,2,2,Pre,2,Library-2-Pre-2
WWWOOOWO,4,2,Pre,2,Library-2-Pre-2
WWWOOOWW,7,2,Pre,2,Library-2-Pre-2
WWWOOWOO,3,2,Pre,2,Library-2-Pre-2
WWWOOWOW,6,2,Pre,2,Library-2-Pre-2
WWWOOWWO,2,2,Pre,2,Library-2-Pre-2
WWWOOWWW,20,2,Pre,2,Library-2-Pre-2
WWWOWOOO,2,2,Pre,2,Library-2-Pre-2
WWWOWOOW,8,2,Pre,2,Library-2-Pre-2
WWWOWOWO,10,2,Pre,2,Library-2-Pre-2
WWWOWOWW,13,2,Pre,2,Library-2-Pre-2
WWWOWWOO,5,2,Pre,2,Library-2-Pre-2
WWWOWWOW,4,2,Pre,2,Library-2-Pre-2
WWWOWWWO,18,2,Pre,2,Library-2-Pre-2
WWWOWWWW,6,2,Pre,2,Library-2-Pre-2
WWWWOOOO,1,2,Pre,2,Library-2-Pre-2
WWWWOOOW,3,2,Pre,2,Library-2-Pre-2
WWWWOOWO,6,2,Pre,2,Library-2-Pre-2
WWWWOOWW,6,2,Pre,2,Library-2-Pre-2
WWWWOWOO,10,2,Pre,2,Library-2-Pre-2
WWWWOWOW,3,2,Pre,2,Library-2-Pre-2
WWWWOWWO,7,2,Pre,2,Library-2-Pre-2
WWWWOWWW,7,2,Pre,2,Library-2-Pre-2
WWWWWOOO,4,2,Pre,2,Library-2-Pre-2
WWWWWOOW,6,2,Pre,2,Library-2-Pre-2
WWWWWOWO,7,2,Pre,2,Library-2-Pre-2
WWWWWOWW,8,2,Pre,2,Library-2-Pre-2
WWWWWWOO,8,2,Pre,2,Library-2-Pre-2
WWWWWWOW,15,2,Pre,2,Library-2-Pre-2
WWWWWWWO,15,2,Pre,2,Library-2-Pre-2
WWWWWWWW,73,2,Pre,2,Library-2-Pre-2
OOOOOOOO,29721,2,Pre,3,Library-2-Pre-3
OOOOOOOW,23516,2,Pre,3,Library-2-Pre-3
OOOOOOWO,44226,2,Pre,3,Library-2-Pre-3
OOOOOOWW,96678,2,Pre,3,Library-2-Pre-3
OOOOOWOO,4978,2,Pre,3,Library-2-Pre-3
OOOOOWOW,50798,2,Pre,3,Library-2-Pre-3
OOOOOWWO,62058,2,Pre,3,Library-2-Pre-3
OOOOOWWW,104884,2,Pre,3,Library-2-Pre-3
OOOOWOOO,11594,2,Pre,3,Library-2-Pre-3
OOOOWOOW,120188,2,Pre,3,Library-2-Pre-3
OOOOWOWO,80804,2,Pre,3,Library-2-Pre-3
OOOOWOWW,82853,2,Pre,3,Library-2-Pre-3
OOOOWWOO,119799,2,Pre,3,Library-2-Pre-3
OOOOWWOW,63891,2,Pre,3,Library-2-Pre-3
OOOOWWWO,74804,2,Pre,3,Library-2-Pre-3
OOOOWWWW,50701,2,Pre,3,Library-2-Pre-3
OOOWOOOO,10157,2,Pre,3,Library-2-Pre-3
OOOWOOOW,67762,2,Pre,3,Library-2-Pre-3
OOOWOOWO,69071,2,Pre,3,Library-2-Pre-3
OOOWOOWW,56375,2,Pre,3,Library-2-Pre-3
OOOWOWOO,88192,2,Pre,3,Library-2-Pre-3
OOOWOWOW,122390,2,Pre,3,Library-2-Pre-3
OOOWOWWO,67251,2,Pre,3,Library-2-Pre-3
OOOWOWWW,43830,2,Pre,3,Library-2-Pre-3
OOOWWOOO,56756,2,Pre,3,Library-2-Pre-3
OOOWWOOW,67948,2,Pre,3,Library-2-Pre-3
OOOWWOWO,64051,2,Pre,3,Library-2-Pre-3
OOOWWOWW,83255,2,Pre,3,Library-2-Pre-3
OOOWWWOO,67138,2,Pre,3,Library-2-Pre-3
OOOWWWOW,84081,2,Pre,3,Library-2-Pre-3
OOOWWWWO,37664,2,Pre,3,Library-2-Pre-3
OOOWWWWW,47411,2,Pre,3,Library-2-Pre-3
OOWOOOOO,51349,2,Pre,3,Library-2-Pre-3
OOWOOOOW,22368,2,Pre,3,Library-2-Pre-3
OOWOOOWO,88957,2,Pre,3,Library-2-Pre-3
OOWOOOWW,89691,2,Pre,3,Library-2-Pre-3
OOWOOWOO,8583,2,Pre,3,Library-2-Pre-3
OOWOOWOW,77869,2,Pre,3,Library-2-Pre-3
OOWOOWWO,73332,2,Pre,3,Library-2-Pre-3
OOWOOWWW,55251,2,Pre,3,Library-2-Pre-3
OOWOWOOO,15231,2,Pre,3,Library-2-Pre-3
OOWOWOOW,57154,2,Pre,3,Library-2-Pre-3
OOWOWOWO,72679,2,Pre,3,Library-2-Pre-3
OOWOWOWW,87474,2,Pre,3,Library-2-Pre-3
OOWOWWOO,93614,2,Pre,3,Library-2-Pre-3
OOWOWWOW,63010,2,Pre,3,Library-2-Pre-3
OOWOWWWO,63956,2,Pre,3,Library-2-Pre-3
OOWOWWWW,77389,2,Pre,3,Library-2-Pre-3
OOWWOOOO,30266,2,Pre,3,Library-2-Pre-3
OOWWOOOW,47548,2,Pre,3,Library-2-Pre-3
OOWWOOWO,108087,2,Pre,3,Library-2-Pre-3
OOWWOOWW,84416,2,Pre,3,Library-2-Pre-3
OOWWOWOO,62080,2,Pre,3,Library-2-Pre-3
OOWWOWOW,48542,2,Pre,3,Library-2-Pre-3
OOWWOWWO,75842,2,Pre,3,Library-2-Pre-3
OOWWOWWW,70855,2,Pre,3,Library-2-Pre-3
OOWWWOOO,67961,2,Pre,3,Library-2-Pre-3
OOWWWOOW,60718,2,Pre,3,Library-2-Pre-3
OOWWWOWO,46443,2,Pre,3,Library-2-Pre-3
OOWWWOWW,91389,2,Pre,3,Library-2-Pre-3
OOWWWWOO,78120,2,Pre,3,Library-2-Pre-3
OOWWWWOW,91873,2,Pre,3,Library-2-Pre-3
OOWWWWWO,42954,2,Pre,3,Library-2-Pre-3
OOWWWWWW,64628,2,Pre,3,Library-2-Pre-3
OWOOOOOO,30254,2,Pre,3,Library-2-Pre-3
OWOOOOOW,8627,2,Pre,3,Library-2-Pre-3
OWOOOOWO,78035,2,Pre,3,Library-2-Pre-3
OWOOOOWW,54874,2,Pre,3,Library-2-Pre-3
OWOOOWOO,21795,2,Pre,3,Library-2-Pre-3
OWOOOWOW,31724,2,Pre,3,Library-2-Pre-3
OWOOOWWO,70554,2,Pre,3,Library-2-Pre-3
OWOOOWWW,47144,2,Pre,3,Library-2-Pre-3
OWOOWOOO,18677,2,Pre,3,Library-2-Pre-3
OWOOWOOW,35808,2,Pre,3,Library-2-Pre-3
OWOOWOWO,59696,2,Pre,3,Library-2-Pre-3
OWOOWOWW,95853,2,Pre,3,Library-2-Pre-3
OWOOWWOO,72868,2,Pre,3,Library-2-Pre-3
OWOOWWOW,34011,2,Pre,3,Library-2-Pre-3
OWOOWWWO,96853,2,Pre,3,Library-2-Pre-3
OWOOWWWW,48841,2,Pre,3,Library-2-Pre-3
OWOWOOOO,18652,2,Pre,3,Library-2-Pre-3
OWOWOOOW,43162,2,Pre,3,Library-2-Pre-3
OWOWOOWO,79223,2,Pre,3,Library-2-Pre-3
OWOWOOWW,83509,2,Pre,3,Library-2-Pre-3
OWOWOWOO,61716,2,Pre,3,Library-2-Pre-3
OWOWOWOW,41531,2,Pre,3,Library-2-Pre-3
OWOWOWWO,44400,2,Pre,3,Library-2-Pre-3
OWOWOWWW,69547,2,Pre,3,Library-2-Pre-3
OWOWWOOO,70140,2,Pre,3,Library-2-Pre-3
OWOWWOOW,34723,2,Pre,3,Library-2-Pre-3
OWOWWOWO,42346,2,Pre,3,Library-2-Pre-3
OWOWWOWW,41414,2,Pre,3,Library-2-Pre-3
OWOWWWOO,76817,2,Pre,3,Library-2-Pre-3
OWOWWWOW,52997,2,Pre,3,Library-2-Pre-3
OWOWWWWO,62393,2,Pre,3,Library-2-Pre-3
OWOWWWWW,54567,2,Pre,3,Library-2-Pre-3
OWWOOOOO,53152,2,Pre,3,Library-2-Pre-3
OWWOOOOW,13931,2,Pre,3,Library-2-Pre-3
OWWOOOWO,72997,2,Pre,3,Library-2-Pre-3
OWWOOOWW,70396,2,Pre,3,Library-2-Pre-3
OWWOOWOO,5893,2,Pre,3,Library-2-Pre-3
OWWOOWOW,30762,2,Pre,3,Library-2-Pre-3
OWWOOWWO,55195,2,Pre,3,Library-2-Pre-3
OWWOOWWW,82162,2,Pre,3,Library-2-Pre-3
OWWOWOOO,20775,2,Pre,3,Library-2-Pre-3
OWWOWOOW,51322,2,Pre,3,Library-2-Pre-3
OWWOWOWO,52610,2,Pre,3,Library-2-Pre-3
OWWOWOWW,58622,2,Pre,3,Library-2-Pre-3
OWWOWWOO,98794,2,Pre,3,Library-2-Pre-3
OWWOWWOW,37471,2,Pre,3,Library-2-Pre-3
OWWOWWWO,75602,2,Pre,3,Library-2-Pre-3
OWWOWWWW,81735,2,Pre,3,Library-2-Pre-3
OWWWOOOO,2095,2,Pre,3,Library-2-Pre-3
OWWWOOOW,66807,2,Pre,3,Library-2-Pre-3
OWWWOOWO,80650,2,Pre,3,Library-2-Pre-3
OWWWOOWW,46007,2,Pre,3,Library-2-Pre-3
OWWWOWOO,85582,2,Pre,3,Library-2-Pre-3
OWWWOWOW,48158,2,Pre,3,Library-2-Pre-3
OWWWOWWO,43861,2,Pre,3,Library-2-Pre-3
OWWWOWWW,30833,2,Pre,3,Library-2-Pre-3
OWWWWOOO,35437,2,Pre,3,Library-2-Pre-3
OWWWWOOW,60210,2,Pre,3,Library-2-Pre-3
OWWWWOWO,78026,2,Pre,3,Library-2-Pre-3
OWWWWOWW,56602,2,Pre,3,Library-2-Pre-3
OWWWWWOO,55061,2,Pre,3,Library-2-Pre-3
